"Town","FIPS","Year","Measure Type","Variable","Value"
"Derby","0900919550","2006-2010","Number","Drug Induced Deaths",10
"Derby","0900919550","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Derby","0900919550","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",12.46
"Derby","0900919550","2007-2011","Number","Drug Induced Deaths",8
"Derby","0900919550","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Derby","0900919550","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",17.05
"Derby","0900919550","2008-2012","Number","Drug Induced Deaths",11
"Durham","0900720810","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Durham","0900720810","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",8.23
"Durham","0900720810","2006-2010","Number","Drug Induced Deaths",3
"Durham","0900720810","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Durham","0900720810","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",10.9
"Durham","0900720810","2007-2011","Number","Drug Induced Deaths",4
"Durham","0900720810","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Durham","0900720810","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",8.12
"Durham","0900720810","2008-2012","Number","Drug Induced Deaths",3
"Eastford","0901521860","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Eastford","0901521860","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Eastford","0901521860","2006-2010","Number","Drug Induced Deaths",-6666
"Eastford","0901521860","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Eastford","0901521860","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Eastford","0901521860","2007-2011","Number","Drug Induced Deaths",-6666
"Eastford","0901521860","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Eastford","0901521860","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Eastford","0901521860","2008-2012","Number","Drug Induced Deaths",-6666
"East Granby","0900322070","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Granby","0900322070","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"East Granby","0900322070","2006-2010","Number","Drug Induced Deaths",-6666
"East Granby","0900322070","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Granby","0900322070","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"East Granby","0900322070","2007-2011","Number","Drug Induced Deaths",-6666
"East Granby","0900322070","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Granby","0900322070","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"East Granby","0900322070","2008-2012","Number","Drug Induced Deaths",-6666
"East Haddam","0900722280","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Haddam","0900722280","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",17.7
"East Haddam","0900722280","2006-2010","Number","Drug Induced Deaths",8
"East Haddam","0900722280","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Haddam","0900722280","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",19.85
"East Haddam","0900722280","2007-2011","Number","Drug Induced Deaths",9
"East Haddam","0900722280","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Haddam","0900722280","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",19.73
"East Haddam","0900722280","2008-2012","Number","Drug Induced Deaths",9
"East Hampton","0900722490","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Hampton","0900722490","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",17.07
"East Hampton","0900722490","2006-2010","Number","Drug Induced Deaths",11
"East Hampton","0900722490","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Hampton","0900722490","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",13.93
"East Hampton","0900722490","2007-2011","Number","Drug Induced Deaths",9
"East Hampton","0900722490","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Hampton","0900722490","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",20.07
"East Hampton","0900722490","2008-2012","Number","Drug Induced Deaths",13
"East Hartford","0900322630","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",14.33
"East Hartford","0900322630","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",13.34
"East Hartford","0900322630","2006-2010","Number","Drug Induced Deaths",34
"East Hartford","0900322630","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",14.15
"East Hartford","0900322630","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",13.7
"East Hartford","0900322630","2007-2011","Number","Drug Induced Deaths",35
"East Hartford","0900322630","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",11.76
"East Hartford","0900322630","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",11.71
"East Hartford","0900322630","2008-2012","Number","Drug Induced Deaths",30
"East Haven","0900922910","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",18.15
"East Haven","0900922910","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",17.89
"East Haven","0900922910","2006-2010","Number","Drug Induced Deaths",26
"East Haven","0900922910","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",11.64
"East Haven","0900922910","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",12.35
"East Haven","0900922910","2007-2011","Number","Drug Induced Deaths",18
"East Haven","0900922910","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",10.95
"East Haven","0900922910","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",11.62
"East Haven","0900922910","2008-2012","Number","Drug Induced Deaths",17
"East Lyme","0901123400","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Lyme","0901123400","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",7.34
"East Lyme","0901123400","2006-2010","Number","Drug Induced Deaths",7
"East Lyme","0901123400","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Lyme","0901123400","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",9.43
"East Lyme","0901123400","2007-2011","Number","Drug Induced Deaths",9
"East Lyme","0901123400","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Lyme","0901123400","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",9.4
"East Lyme","0901123400","2008-2012","Number","Drug Induced Deaths",9
"Easton","0900123890","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Easton","0900123890","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",2.7
"Easton","0900123890","2006-2010","Number","Drug Induced Deaths",1
"Easton","0900123890","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Easton","0900123890","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",5.37
"Easton","0900123890","2007-2011","Number","Drug Induced Deaths",2
"Easton","0900123890","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Easton","0900123890","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",8
"Easton","0900123890","2008-2012","Number","Drug Induced Deaths",3
"East Windsor","0900324800","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Windsor","0900324800","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",16.48
"East Windsor","0900324800","2006-2010","Number","Drug Induced Deaths",9
"East Windsor","0900324800","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Windsor","0900324800","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",12.7
"East Windsor","0900324800","2007-2011","Number","Drug Induced Deaths",7
"East Windsor","0900324800","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"East Windsor","0900324800","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",14.33
"East Windsor","0900324800","2008-2012","Number","Drug Induced Deaths",8
"Ellington","0901325360","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Ellington","0901325360","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",7.88
"Ellington","0901325360","2006-2010","Number","Drug Induced Deaths",6
"Ellington","0901325360","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Ellington","0901325360","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",11.69
"Ellington","0901325360","2007-2011","Number","Drug Induced Deaths",9
"Ellington","0901325360","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Ellington","0901325360","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",7.69
"Ellington","0901325360","2008-2012","Number","Drug Induced Deaths",6
"Enfield","0900325990","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",11.42
"Enfield","0900325990","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",11.61
"Enfield","0900325990","2006-2010","Number","Drug Induced Deaths",26
"Enfield","0900325990","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",9.82
"Enfield","0900325990","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",9.83
"Enfield","0900325990","2007-2011","Number","Drug Induced Deaths",22
"Enfield","0900325990","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",9.96
"Enfield","0900325990","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",10.3
"Enfield","0900325990","2008-2012","Number","Drug Induced Deaths",23
"Essex","0900726270","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Essex","0900726270","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",11.97
"Essex","0900726270","2006-2010","Number","Drug Induced Deaths",4
"Essex","0900726270","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Essex","0900726270","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",8.96
"Essex","0900726270","2007-2011","Number","Drug Induced Deaths",3
"Essex","0900726270","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Essex","0900726270","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",5.99
"Essex","0900726270","2008-2012","Number","Drug Induced Deaths",2
"Fairfield","0900126620","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",7.28
"Fairfield","0900126620","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",6.47
"Fairfield","0900126620","2006-2010","Number","Drug Induced Deaths",19
"Fairfield","0900126620","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Fairfield","0900126620","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",4.74
"Fairfield","0900126620","2007-2011","Number","Drug Induced Deaths",14
"Fairfield","0900126620","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",5.43
"Fairfield","0900126620","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",5.04
"Fairfield","0900126620","2008-2012","Number","Drug Induced Deaths",15
"Farmington","0900327600","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Farmington","0900327600","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",6.38
"Farmington","0900327600","2006-2010","Number","Drug Induced Deaths",8
"Farmington","0900327600","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Farmington","0900327600","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",6.35
"Farmington","0900327600","2007-2011","Number","Drug Induced Deaths",8
"Farmington","0900327600","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Farmington","0900327600","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",8.68
"Farmington","0900327600","2008-2012","Number","Drug Induced Deaths",11
"Franklin","0901129910","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Franklin","0901129910","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Franklin","0901129910","2006-2010","Number","Drug Induced Deaths",-6666
"Franklin","0901129910","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Franklin","0901129910","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Franklin","0901129910","2007-2011","Number","Drug Induced Deaths",-6666
"Franklin","0901129910","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Franklin","0901129910","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Franklin","0901129910","2008-2012","Number","Drug Induced Deaths",-6666
"Glastonbury","0900331240","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Glastonbury","0900331240","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",7.65
"Glastonbury","0900331240","2006-2010","Number","Drug Induced Deaths",13
"Glastonbury","0900331240","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",10.91
"Glastonbury","0900331240","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",8.78
"Glastonbury","0900331240","2007-2011","Number","Drug Induced Deaths",15
"Glastonbury","0900331240","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",15.4
"Glastonbury","0900331240","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",11.62
"Glastonbury","0900331240","2008-2012","Number","Drug Induced Deaths",20
"Goshen","0900532290","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Goshen","0900532290","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Goshen","0900532290","2006-2010","Number","Drug Induced Deaths",-6666
"Goshen","0900532290","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Goshen","0900532290","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Goshen","0900532290","2007-2011","Number","Drug Induced Deaths",-6666
"Goshen","0900532290","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Goshen","0900532290","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",6.73
"Goshen","0900532290","2008-2012","Number","Drug Induced Deaths",1
"Granby","0900332640","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Granby","0900332640","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",1.8
"Granby","0900332640","2006-2010","Number","Drug Induced Deaths",1
"Granby","0900332640","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Granby","0900332640","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",1.79
"Granby","0900332640","2007-2011","Number","Drug Induced Deaths",1
"Granby","0900332640","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Granby","0900332640","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",3.54
"Granby","0900332640","2008-2012","Number","Drug Induced Deaths",2
"Greenwich","0900133620","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",9.33
"Greenwich","0900133620","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",8.22
"Greenwich","0900133620","2006-2010","Number","Drug Induced Deaths",25
"Greenwich","0900133620","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",9.61
"Greenwich","0900133620","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",8.52
"Greenwich","0900133620","2007-2011","Number","Drug Induced Deaths",26
"Greenwich","0900133620","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",7.48
"Greenwich","0900133620","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",6.85
"Greenwich","0900133620","2008-2012","Number","Drug Induced Deaths",21
"Griswold","0901133900","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Griswold","0901133900","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",16.99
"Griswold","0901133900","2006-2010","Number","Drug Induced Deaths",10
"Griswold","0901133900","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Griswold","0901133900","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",16.9
"Griswold","0901133900","2007-2011","Number","Drug Induced Deaths",10
"Griswold","0901133900","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Griswold","0901133900","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",16.74
"Griswold","0901133900","2008-2012","Number","Drug Induced Deaths",10
"Groton","0901134250","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",12.78
"Groton","0901134250","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",11.92
"Groton","0901134250","2006-2010","Number","Drug Induced Deaths",24
"Groton","0901134250","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",11.83
"Groton","0901134250","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",10.95
"Groton","0901134250","2007-2011","Number","Drug Induced Deaths",22
"Groton","0901134250","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",11.89
"Groton","0901134250","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",10.97
"Groton","0901134250","2008-2012","Number","Drug Induced Deaths",22
"Guilford","0900934950","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Guilford","0900934950","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",4.5
"Guilford","0900934950","2006-2010","Number","Drug Induced Deaths",5
"Guilford","0900934950","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Guilford","0900934950","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",6.29
"Guilford","0900934950","2007-2011","Number","Drug Induced Deaths",7
"Guilford","0900934950","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Guilford","0900934950","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",4.47
"Guilford","0900934950","2008-2012","Number","Drug Induced Deaths",5
"Haddam","0900735230","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Haddam","0900735230","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",7.33
"Haddam","0900735230","2006-2010","Number","Drug Induced Deaths",3
"Haddam","0900735230","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Haddam","0900735230","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",7.26
"Haddam","0900735230","2007-2011","Number","Drug Induced Deaths",3
"Haddam","0900735230","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Haddam","0900735230","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",7.19
"Haddam","0900735230","2008-2012","Number","Drug Induced Deaths",3
"Hamden","0900935650","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",8.32
"Hamden","0900935650","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",8.96
"Hamden","0900935650","2006-2010","Number","Drug Induced Deaths",27
"Hamden","0900935650","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",8.58
"Hamden","0900935650","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",8.92
"Hamden","0900935650","2007-2011","Number","Drug Induced Deaths",27
"Hamden","0900935650","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",9.21
"Hamden","0900935650","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",9.19
"Hamden","0900935650","2008-2012","Number","Drug Induced Deaths",28
"Hampton","0901536000","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hampton","0901536000","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",21.46
"Hampton","0901536000","2006-2010","Number","Drug Induced Deaths",2
"Hampton","0901536000","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hampton","0901536000","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",21.66
"Hampton","0901536000","2007-2011","Number","Drug Induced Deaths",2
"Hampton","0901536000","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hampton","0901536000","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",21.46
"Hampton","0901536000","2008-2012","Number","Drug Induced Deaths",2
"Hartford","0900337070","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",17.24
"Hartford","0900337070","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",15.23
"Hartford","0900337070","2006-2010","Number","Drug Induced Deaths",95
"Hartford","0900337070","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",15.67
"Hartford","0900337070","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",13.78
"Hartford","0900337070","2007-2011","Number","Drug Induced Deaths",86
"Hartford","0900337070","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",14.01
"Hartford","0900337070","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",12.66
"Hartford","0900337070","2008-2012","Number","Drug Induced Deaths",79
"Hartland","0900337140","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hartland","0900337140","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",9.96
"Hartland","0900337140","2006-2010","Number","Drug Induced Deaths",1
"Hartland","0900337140","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hartland","0900337140","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",18.54
"Hartland","0900337140","2007-2011","Number","Drug Induced Deaths",2
"Hartland","0900337140","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hartland","0900337140","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",28.37
"Hartland","0900337140","2008-2012","Number","Drug Induced Deaths",3
"Harwinton","0900537280","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Harwinton","0900537280","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",17.8
"Harwinton","0900537280","2006-2010","Number","Drug Induced Deaths",5
"Harwinton","0900537280","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Harwinton","0900537280","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",24.92
"Harwinton","0900537280","2007-2011","Number","Drug Induced Deaths",7
"Harwinton","0900537280","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Harwinton","0900537280","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",21.28
"Harwinton","0900537280","2008-2012","Number","Drug Induced Deaths",6
"Hebron","0901337910","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hebron","0901337910","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",12.54
"Hebron","0901337910","2006-2010","Number","Drug Induced Deaths",6
"Hebron","0901337910","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hebron","0901337910","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",8.32
"Hebron","0901337910","2007-2011","Number","Drug Induced Deaths",4
"Hebron","0901337910","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Hebron","0901337910","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",10.32
"Hebron","0901337910","2008-2012","Number","Drug Induced Deaths",5
"Kent","0900540290","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Kent","0900540290","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Kent","0900540290","2006-2010","Number","Drug Induced Deaths",-6666
"Kent","0900540290","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Kent","0900540290","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Kent","0900540290","2007-2011","Number","Drug Induced Deaths",-6666
"Kent","0900540290","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Kent","0900540290","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Kent","0900540290","2008-2012","Number","Drug Induced Deaths",-6666
"Killingly","0901540500","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",16.59
"Killingly","0901540500","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",17.29
"Killingly","0901540500","2006-2010","Number","Drug Induced Deaths",15
"Killingly","0901540500","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Killingly","0901540500","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",14.98
"Killingly","0901540500","2007-2011","Number","Drug Induced Deaths",13
"Killingly","0901540500","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",18.75
"Killingly","0901540500","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",18.42
"Killingly","0901540500","2008-2012","Number","Drug Induced Deaths",16
"Killingworth","0900740710","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Killingworth","0900740710","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",6.17
"Killingworth","0900740710","2006-2010","Number","Drug Induced Deaths",2
"Killingworth","0900740710","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Killingworth","0900740710","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",6.15
"Killingworth","0900740710","2007-2011","Number","Drug Induced Deaths",2
"Killingworth","0900740710","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Killingworth","0900740710","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",6.13
"Killingworth","0900740710","2008-2012","Number","Drug Induced Deaths",2
"Lebanon","0901142390","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Lebanon","0901142390","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",2.76
"Lebanon","0901142390","2006-2010","Number","Drug Induced Deaths",1
"Lebanon","0901142390","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Lebanon","0901142390","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",-6666
"Lebanon","0901142390","2007-2011","Number","Drug Induced Deaths",-6666
"Lebanon","0901142390","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Lebanon","0901142390","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",5.47
"Lebanon","0901142390","2008-2012","Number","Drug Induced Deaths",2
"Ledyard","0901142600","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Ledyard","0901142600","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",1.33
"Ledyard","0901142600","2006-2010","Number","Drug Induced Deaths",1
"Ledyard","0901142600","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Ledyard","0901142600","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",4
"Ledyard","0901142600","2007-2011","Number","Drug Induced Deaths",3
"Ledyard","0901142600","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Ledyard","0901142600","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",6.64
"Ledyard","0901142600","2008-2012","Number","Drug Induced Deaths",5
"Lisbon","0901143230","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Lisbon","0901143230","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",4.64
"Lisbon","0901143230","2006-2010","Number","Drug Induced Deaths",1
"Lisbon","0901143230","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Lisbon","0901143230","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",9.25
"Lisbon","0901143230","2007-2011","Number","Drug Induced Deaths",2
"Lisbon","0901143230","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Lisbon","0901143230","2008-2012","Crude Rate (per 100,000)","Drug Induced Deaths",13.83
"Lisbon","0901143230","2008-2012","Number","Drug Induced Deaths",3
"Litchfield","0900543370","2006-2010","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Litchfield","0900543370","2006-2010","Crude Rate (per 100,000)","Drug Induced Deaths",11.75
"Litchfield","0900543370","2006-2010","Number","Drug Induced Deaths",5
"Litchfield","0900543370","2007-2011","AAMR (per 100,000)","Drug Induced Deaths",-6666
"Litchfield","0900543370","2007-2011","Crude Rate (per 100,000)","Drug Induced Deaths",7.07
"Litchfield","0900543370","2007-2011","Number","Drug Induced Deaths",3
"Litchfield","0900543370","2008-2012","AAMR (per 100,000)","Drug Induced Deaths",-6666
